parameters,fit_value,mirror,function,dipole_force,Particles,iterations,Inertia,Cognitive,Social,Runtime
"[26.223, -8.02, 153.731, 0.0, 35.795, -2.3, 3.05, 5.0, 0.928, 0.072, 3.026, 0.0]",0.15222016182407333,1,fan,True,50,50,0.4,1,2,26.087681599950884
"[-85.449, -90.0, 173.678, 6.69, -45.0, -33.616, 3.05, 1.47, 1.0, 0.0, 1.059, 0.0]",1.3495788721590283,1,fan,True,50,50,0.4,1,2,27.276330999971833
"[4.304, -30.693, 38.023, 74.962, 6.225, 20.525, 3.0, 1.346, 0.0, 1.0, 3.174, 0.0]",0.17524700514587493,1,fan,True,50,50,0.4,1,2,27.323172300006263
"[-90.0, 57.722, 97.955, 0.0, 45.0, 45.0, 3.0, 4.851, 0.0, 1.0, 1.0, 0.0]",0.9671787701791145,1,fan,True,50,50,0.4,1,2,26.610810600046534
"[-67.354, 0.933, 4.096, 117.787, 45.0, -25.462, 3.01, 1.133, 0.735, 0.265, 2.993, 0.0]",0.46026634581472775,1,fan,True,50,50,0.4,1,2,25.175611899991054
"[32.33, -0.798, 158.377, 0.0, 33.524, -9.48, 3.05, 5.0, 0.264, 0.736, 2.972, 0.0]",0.17972973673176235,1,fan,True,50,50,0.4,1,2,25.715958199987654
"[17.365, 67.728, 41.07, 106.754, 33.639, -45.0, 3.049, 5.0, 0.872, 0.128, 1.243, 0.0]",0.12472267000010229,1,fan,True,50,50,0.4,1,2,26.057568899996113
"[-29.327, 8.881, 30.225, 0.0, -3.223, 45.0, 3.05, 5.0, 1.0, 0.0, 5.0, 0.0]",0.16654461848779667,1,fan,True,50,50,0.4,1,2,29.06182900001295
"[-17.819, -66.545, 39.215, 285.595, -35.254, 43.001, 3.015, 4.923, 0.013, 0.987, 2.396, 0.0]",0.13211264684528762,1,fan,True,50,50,0.4,1,2,24.146338299964555
"[18.209, 69.704, 39.131, 106.023, 34.093, -45.0, 3.05, 5.0, 0.477, 0.523, 2.951, 0.0]",0.12579068844860683,1,fan,True,50,50,0.4,1,2,26.41836080001667
"[22.723, 90.0, 19.413, 97.685, 40.202, -45.0, 3.05, 5.0, 0.337, 0.663, 1.0, 0.0]",0.20046408374349717,1,fan,True,50,50,0.4,1,2,29.54970549995778
"[-90.0, 90.0, 0.0, 89.998, 39.987, -45.0, 3.017, 2.571, 1.0, 0.0, 4.15, 0.0]",2.079587542141733,1,fan,True,50,50,0.4,1,2,27.559225899982266
"[-90.0, -90.0, 94.266, 207.213, 45.0, 43.401, 3.0, 5.0, 0.067, 0.933, 4.031, 0.0]",0.9756412349532225,1,fan,True,50,50,0.4,1,2,27.249918299959973
"[90.0, -9.934, 0.0, 0.0, 36.957, -39.871, 3.032, 2.784, 0.0, 1.0, 1.0, 0.0]",2.079587799322868,1,fan,True,50,50,0.4,1,2,26.904442199971527
"[-51.076, -4.675, 6.755, 62.024, -19.032, 26.346, 3.027, 4.024, 1.0, 0.0, 3.47, 0.0]",0.6542461768116156,1,fan,True,50,50,0.4,1,2,25.162176800018642
"[37.172, 90.0, 58.433, 12.1, 31.176, -26.801, 3.0, 4.589, 0.823, 0.177, 1.0, 0.0]",0.9655829056561117,1,fan,True,50,50,0.4,1,2,25.930363400024362
"[11.406, 33.622, 23.218, 216.707, -24.433, -44.986, 3.05, 1.189, 0.397, 0.603, 5.0, 0.0]",0.25687060940509365,1,fan,True,50,50,0.4,1,2,24.906859299982898
"[-18.709, -90.0, 23.426, 12.572, 37.304, -45.0, 3.05, 5.0, 0.0, 1.0, 4.999, 0.0]",0.18899507028099818,1,fan,True,50,50,0.4,1,2,26.69167989998823
"[26.392, -90.0, 158.489, 360.0, 31.892, 45.0, 3.05, 5.0, 1.0, 0.0, 2.775, 0.0]",0.24664631435714285,1,fan,True,50,50,0.4,1,2,28.550415500008967
"[-26.405, -90.0, 21.377, 0.0, 32.009, -45.0, 3.033, 5.0, 0.405, 0.595, 5.0, 0.0]",0.24660950952047828,1,fan,True,50,50,0.4,1,2,27.876956399995834
"[69.318, -24.1, 176.728, 360.0, -24.952, -45.0, 3.0, 5.0, 0.706, 0.294, 5.0, 0.0]",1.3249328214402696,1,fan,True,50,50,0.4,1,2,27.273081800027285
"[18.333, -89.706, 64.851, 163.946, -0.383, 35.905, 3.05, 5.0, 0.0, 1.0, 1.185, 0.0]",0.39127330631604706,1,fan,True,50,50,0.4,1,2,25.86305949999951
"[-2.7, -10.87, 180.0, 341.535, -42.253, -45.0, 3.05, 5.0, 0.997, 0.003, 3.446, 0.0]",2.079587824222842,1,fan,True,50,50,0.4,1,2,26.444640600006096
"[90.0, -10.729, 0.0, 360.0, 38.736, -45.0, 3.0, 3.059, 1.0, 0.0, 4.204, 0.0]",2.079587799463388,1,fan,True,50,50,0.4,1,2,29.078307200048584
"[-22.857, 90.0, 161.011, 97.691, 40.455, 45.0, 3.0, 5.0, 0.444, 0.556, 1.0, 0.0]",0.2061587821277597,1,fan,True,50,50,0.4,1,2,27.613073299988173
"[-90.0, -18.448, 9.357, 360.0, -45.0, 45.0, 3.05, 5.0, 0.077, 0.923, 1.0, 0.0]",1.125253069683358,1,fan,True,50,50,0.4,1,2,27.916720199980773
"[90.0, 4.202, 15.606, 166.939, -45.0, -23.334, 3.0, 2.01, 1.0, 0.0, 4.293, 0.0]",0.6146397067730613,1,fan,True,50,50,0.4,1,2,26.398867399955634
"[-90.0, -90.0, 180.0, 0.0, 1.507, 0.0, 3.0, 5.0, 0.15, 0.85, 2.019, 0.0]",2.5874236651896774,1,fan,True,50,50,0.4,1,2,28.146027599985246
"[83.575, -90.0, 13.419, 256.999, -43.034, -33.173, 3.0, 5.0, 0.42, 0.58, 1.0, 0.0]",0.25187897096734685,1,fan,True,50,50,0.4,1,2,27.522468400013167
"[-4.845, -7.184, 5.896, 62.937, 16.56, 25.747, 3.011, 1.0, 0.719, 0.281, 3.68, 0.0]",0.3801544965057581,1,fan,True,50,50,0.4,1,2,23.388615200005006
"[82.544, 24.663, 172.996, 149.895, 45.0, -45.0, 3.029, 5.0, 1.0, 0.0, 5.0, 0.0]",0.3238654061423089,1,fan,True,50,50,0.4,1,2,27.60575320001226
"[9.707, -55.769, 134.063, 5.762, 22.984, 36.115, 3.048, 3.052, 0.008, 0.992, 1.445, 0.0]",0.1619024579348663,1,fan,True,50,50,0.4,1,2,24.1786574999569
"[-17.423, -68.436, 40.342, 286.214, -34.17, 45.0, 3.038, 5.0, 0.593, 0.407, 2.863, 0.0]",0.12502658533949912,1,fan,True,50,50,0.4,1,2,26.080488500010688
"[17.842, -16.382, 23.764, 96.086, 45.0, 45.0, 3.002, 5.0, 0.748, 0.252, 2.216, 0.0]",0.27134884415693494,1,fan,True,50,50,0.4,1,2,25.34865430003265
"[-74.51, -70.599, 83.937, 232.028, -45.0, 44.995, 3.05, 4.978, 0.677, 0.323, 1.347, 0.0]",0.571045048261993,1,fan,True,50,50,0.4,1,2,25.787976999999955
"[-64.739, 0.407, 178.431, 219.853, 42.704, -44.328, 3.006, 2.34, 0.514, 0.486, 1.008, 0.0]",0.685150933363975,1,fan,True,50,50,0.4,1,2,25.170309000008274
"[90.0, 90.0, 7.925, 0.0, 1.418, -3.418, 3.0, 5.0, 0.0, 1.0, 5.0, 0.0]",1.9439209937410513,1,fan,True,50,50,0.4,1,2,28.904724100022577
"[-27.26, 7.284, 151.991, 170.693, -34.09, 0.729, 3.039, 5.0, 0.0, 1.0, 1.855, 0.0]",0.10565339183465838,1,fan,True,50,50,0.4,1,2,27.351727900037076
"[-16.96, -85.148, 23.352, 274.315, -45.0, 45.0, 3.0, 5.0, 0.005, 0.995, 1.0, 0.0]",0.20210604928894194,1,fan,True,50,50,0.4,1,2,28.48079780000262
"[90.0, 84.611, 0.0, 360.0, -39.767, -45.0, 3.05, 2.59, 0.561, 0.439, 5.0, 0.0]",2.079587800042399,1,fan,True,50,50,0.4,1,2,29.110294999962207
"[-83.367, -31.711, 166.67, 314.844, -45.0, 24.368, 3.0, 3.308, 0.0, 1.0, 3.077, 0.0]",0.19243193184823304,1,fan,True,50,50,0.4,1,2,25.81398600002285
"[4.974, -16.512, 168.856, 247.156, -6.104, -45.0, 3.0, 5.0, 0.494, 0.506, 2.358, 0.0]",0.6303583078849694,1,fan,True,50,50,0.4,1,2,26.17018840002129
"[-2.848, 36.119, 141.528, 53.933, 12.442, -39.465, 3.0, 1.734, 1.0, 0.0, 1.987, 0.0]",0.3825325492551255,1,fan,True,50,50,0.4,1,2,25.09377169999061
"[90.0, 90.0, 172.075, 0.0, -1.418, -3.418, 3.0, 5.0, 1.0, 0.0, 1.694, 0.0]",1.9439209937410125,1,fan,True,50,50,0.4,1,2,28.590900299954228
"[52.36, 62.168, 180.0, 142.081, 14.532, -32.155, 3.005, 3.962, 0.632, 0.368, 2.278, 0.0]",2.0795878244430597,1,fan,True,50,50,0.4,1,2,24.560113199986517
"[90.0, 50.462, 165.493, 0.0, 45.0, 16.07, 3.0, 1.635, 0.952, 0.048, 1.0, 0.0]",1.2944267739985515,1,fan,True,50,50,0.4,1,2,28.759708400000818
"[-24.525, -55.428, 27.138, 360.0, 17.366, 45.0, 3.05, 1.0, 1.0, 0.0, 1.0, 0.0]",0.6139853281769775,1,fan,True,50,50,0.4,1,2,26.16987700003665
"[49.993, -27.683, 16.538, 157.985, 11.469, 44.756, 3.039, 3.106, 0.002, 0.998, 3.246, 0.0]",0.508053240881115,1,fan,True,50,50,0.4,1,2,25.695943899976555
"[-26.424, -90.0, 21.108, 360.0, 32.255, -45.0, 3.0, 5.0, 1.0, 0.0, 4.99, 0.0]",0.2467652529311876,1,fan,True,50,50,0.4,1,2,27.337647099979222
"[-12.26, -3.897, 167.048, 197.518, -42.775, 39.488, 3.0, 4.339, 0.856, 0.144, 3.152, 0.0]",0.3995167952685926,1,fan,True,50,50,0.4,1,2,23.98034990002634
"[39.283, 31.45, 53.155, 130.827, 9.06, -45.0, 3.0, 5.0, 0.987, 0.013, 1.0, 0.0]",0.16490782423017009,1,fan,True,50,50,0.4,1,2,26.56343719997676
"[-9.922, 17.984, 168.377, 56.751, -13.084, 45.0, 3.0, 5.0, 0.054, 0.946, 1.0, 0.0]",0.5259453007531509,1,fan,True,50,50,0.4,1,2,25.92702050000662
"[13.436, -61.841, 130.333, 0.0, 27.548, 45.0, 3.05, 5.0, 0.535, 0.465, 5.0, 0.0]",0.08037681960758282,1,fan,True,50,50,0.4,1,2,28.16551309998613
"[13.437, -61.841, 130.334, 0.0, 27.548, 45.0, 3.05, 5.0, 0.167, 0.833, 5.0, 0.0]",0.08037683712046122,1,fan,True,50,50,0.4,1,2,28.488617199996952
"[-44.037, 24.622, 21.269, 298.671, -26.264, -45.0, 3.036, 5.0, 0.857, 0.143, 1.0, 0.0]",0.3536882541679849,1,fan,True,50,50,0.4,1,2,26.38371060002828
"[-29.327, 8.879, 30.226, 360.0, -3.223, 45.0, 3.05, 5.0, 0.0, 1.0, 4.979, 0.0]",0.16654463908564285,1,fan,True,50,50,0.4,1,2,28.324585900001694
"[-29.918, 21.606, 29.172, 280.193, -34.334, -27.146, 3.011, 5.0, 0.0, 1.0, 1.302, 0.0]",0.17399499040900754,1,fan,True,50,50,0.4,1,2,26.40297160000773
"[-83.693, -90.0, 166.792, 256.733, -42.612, 32.968, 3.05, 5.0, 1.0, 0.0, 5.0, 0.0]",0.25127969910486025,1,fan,True,50,50,0.4,1,2,28.256173199974
"[-3.826, -52.524, 127.918, 252.93, -17.124, 45.0, 3.0, 2.639, 0.356, 0.644, 1.816, 0.0]",0.18982274858570658,1,fan,True,50,50,0.4,1,2,24.59420890000183
"[-29.327, 8.881, 30.225, 0.0, -3.223, 45.0, 3.05, 5.0, 0.002, 0.998, 4.396, 0.0]",0.1665446177397554,1,fan,True,50,50,0.4,1,2,28.929019499977585
"[-43.245, 23.318, 17.744, 0.0, -11.559, -25.622, 3.05, 2.386, 0.292, 0.708, 1.35, 0.0]",0.6121014743458946,1,fan,True,50,50,0.4,1,2,25.90622910001548
"[90.0, -90.0, 169.541, 360.0, -37.293, 15.027, 3.0, 1.984, 0.061, 0.939, 4.469, 0.0]",0.832029598961778,1,fan,True,50,50,0.4,1,2,28.22614290000638
"[-30.233, 61.216, 75.312, 312.941, 21.19, -36.291, 3.044, 5.0, 0.015, 0.985, 3.99, 0.0]",0.338528867870123,1,fan,True,50,50,0.4,1,2,25.3885715000215
"[90.0, -90.0, 175.539, 297.175, -39.43, -45.0, 3.0, 3.443, 1.0, 0.0, 3.024, 0.0]",1.3499051855221813,1,fan,True,50,50,0.4,1,2,29.34867130004568
"[-30.738, 6.937, 156.109, 169.605, -32.869, 2.539, 3.0, 4.927, 0.475, 0.525, 3.421, 0.0]",0.1758288822897377,1,fan,True,50,50,0.4,1,2,25.11652589996811
"[-29.362, 8.878, 30.222, 0.0, -3.28, 45.0, 3.05, 4.976, 0.0, 1.0, 1.0, 0.0]",0.16653838016869119,1,fan,True,50,50,0.4,1,2,27.694134999997914
"[-90.0, 10.688, 0.0, 360.0, 40.099, -45.0, 3.0, 2.562, 0.0, 1.0, 1.0, 0.0]",2.0795877789334485,1,fan,True,50,50,0.4,1,2,28.175843700009864
"[-20.221, -40.545, 34.264, 293.4, -38.789, 23.098, 3.028, 5.0, 0.074, 0.926, 5.0, 0.0]",0.18345361179860806,1,fan,True,50,50,0.4,1,2,26.552737699996214
"[-22.724, 90.0, 160.588, 97.687, 40.203, 45.0, 3.05, 5.0, 0.0, 1.0, 5.0, 0.0]",0.20046409859520947,1,fan,True,50,50,0.4,1,2,28.28872609999962
"[21.476, -31.783, 157.593, 360.0, 40.607, 7.375, 3.002, 5.0, 0.001, 0.999, 1.0, 0.0]",0.2213922106526064,1,fan,True,50,50,0.4,1,2,24.99494240002241
"[-68.407, -38.679, 16.532, 204.03, 45.0, -36.704, 3.0, 5.0, 0.469, 0.531, 4.877, 0.0]",0.29884593900502227,1,fan,True,50,50,0.4,1,2,25.944370799988974
"[-90.0, 62.209, 17.547, 183.696, -43.775, -17.256, 3.0, 2.497, 0.0, 1.0, 5.0, 0.0]",0.4028835847431564,1,fan,True,50,50,0.4,1,2,28.362537799985148
"[90.0, 58.293, 15.605, 112.848, -45.0, -23.336, 3.0, 2.01, 1.0, 0.0, 1.0, 0.0]",0.6146396881227598,1,fan,True,50,50,0.4,1,2,28.41937220003456
"[-83.897, 90.0, 6.138, 93.489, -45.0, 35.291, 3.05, 1.651, 1.0, 0.0, 1.0, 0.0]",0.9818613451586395,1,fan,True,50,50,0.4,1,2,26.91787939995993
"[-47.645, 41.377, 17.959, 0.0, -11.604, -38.868, 3.025, 2.785, 1.0, 0.0, 2.377, 0.0]",0.6934967595778581,1,fan,True,50,50,0.4,1,2,25.525544900039677
"[71.786, -90.0, 0.0, 148.644, 45.0, -1.574, 3.027, 2.234, 0.388, 0.612, 1.0, 0.0]",2.079587824222659,1,fan,True,50,50,0.4,1,2,26.933874599984847
"[-90.0, 90.0, 7.258, 342.689, -1.492, 1.986, 3.0, 5.0, 0.0, 1.0, 5.0, 0.0]",1.9217713315743195,1,fan,True,50,50,0.4,1,2,29.584608700009994
"[56.628, -21.59, 170.101, 279.998, 13.365, 44.084, 3.05, 4.918, 0.081, 0.919, 3.774, 0.0]",0.41132763678844736,1,fan,True,50,50,0.4,1,2,25.669414300005883
"[86.144, 90.0, 172.237, 205.29, -38.89, 45.0, 3.0, 5.0, 0.017, 0.983, 5.0, 0.0]",0.4815893693303601,1,fan,True,50,50,0.4,1,2,29.28725230001146
"[13.438, -61.845, 130.337, 360.0, 27.554, 45.0, 3.05, 5.0, 0.0, 1.0, 1.0, 0.0]",0.08037691271334228,1,fan,True,50,50,0.4,1,2,27.084086899994873
"[16.584, -46.946, 139.618, 0.0, 33.792, 28.105, 3.05, 5.0, 0.0, 1.0, 3.459, 0.0]",0.10359255345136535,1,fan,True,50,50,0.4,1,2,26.436073400021996
"[19.156, -90.0, 156.467, 11.836, 36.719, 45.0, 3.05, 5.0, 0.044, 0.956, 2.969, 0.0]",0.18930321491941082,1,fan,True,50,50,0.4,1,2,27.704271199996583
"[-90.0, 17.647, 173.995, 136.347, 39.525, -45.0, 3.0, 3.228, 0.0, 1.0, 1.097, 0.0]",0.8780720128920333,1,fan,True,50,50,0.4,1,2,27.76084839995019
"[-90.0, -90.0, 180.0, 176.416, 1.507, -0.0, 3.0, 5.0, 0.0, 1.0, 5.0, 0.0]",2.5874233810308436,1,fan,True,50,50,0.4,1,2,27.81637320003938
"[90.0, -27.825, 165.295, 197.969, 44.025, -22.571, 3.0, 1.91, 0.0, 1.0, 4.09, 0.0]",0.6129074375011365,1,fan,True,50,50,0.4,1,2,28.6915840000147
"[-18.781, 90.0, 156.571, 192.386, -37.171, -45.0, 3.05, 5.0, 0.897, 0.103, 1.003, 0.0]",0.1889648012999187,1,fan,True,50,50,0.4,1,2,28.511717899993528
"[-34.568, 2.374, 142.171, 116.533, 4.591, -45.0, 3.05, 5.0, 0.458, 0.542, 1.0, 0.0]",0.3156574779391488,1,fan,True,50,50,0.4,1,2,26.475562300009187
"[38.511, 33.605, 54.284, 128.577, 8.396, -43.325, 3.019, 5.0, 0.203, 0.797, 5.0, 0.0]",0.15557847203112096,1,fan,True,50,50,0.4,1,2,25.727349299995694
"[-90.0, -42.084, 88.476, 360.0, -45.0, -45.0, 3.0, 5.0, 1.0, 0.0, 3.752, 0.0]",1.180174340450471,1,fan,True,50,50,0.4,1,2,26.464693099958822
"[90.0, 82.529, 180.0, 360.0, -34.398, -27.472, 3.048, 2.292, 1.0, 0.0, 2.894, 0.0]",2.0795878866979174,1,fan,True,50,50,0.4,1,2,27.040605499991216
"[-15.046, 24.841, 166.357, 70.711, 27.104, -45.0, 3.003, 1.497, 0.999, 0.001, 4.971, 0.0]",0.32707633725598,1,fan,True,50,50,0.4,1,2,25.612185599980876
"[80.32, -5.863, 12.505, 309.826, 45.0, 23.895, 3.05, 5.0, 0.0, 1.0, 4.615, 0.0]",0.18525248079984488,1,fan,True,50,50,0.4,1,2,25.629281600005925
"[90.0, -56.784, 162.453, 358.266, -43.774, 17.256, 3.0, 2.497, 1.0, 0.0, 1.0, 0.0]",0.4028835687011586,1,fan,True,50,50,0.4,1,2,27.79796160000842
"[-57.975, -90.0, 90.988, 92.183, 38.933, -45.0, 3.0, 5.0, 1.0, 0.0, 3.838, 0.0]",0.5664198968316703,1,fan,True,50,50,0.4,1,2,26.302461499988567
"[87.52, 90.0, 161.106, 216.689, -45.0, 17.52, 3.02, 3.284, 0.0, 1.0, 1.0, 0.0]",0.3220785689908786,1,fan,True,50,50,0.4,1,2,26.744764100003522
"[50.114, 3.705, 173.92, 7.554, 15.094, -32.294, 3.009, 4.098, 0.782, 0.218, 2.195, 0.0]",0.3623562824850442,1,fan,True,50,50,0.4,1,2,26.520378399989568
"[20.393, 41.537, 31.486, 110.679, 39.855, -21.673, 3.0, 5.0, 0.56, 0.44, 5.0, 0.0]",0.19028040817705125,1,fan,True,50,50,0.4,1,2,25.123723900003824
"[32.818, 8.972, 156.17, 1.226, 31.982, -16.792, 3.042, 5.0, 0.698, 0.302, 1.0, 0.0]",0.19545933907102928,1,fan,True,50,50,0.4,1,2,24.933658300025854
"[90.0, 88.754, 15.605, 82.389, -45.0, -23.337, 3.0, 2.01, 0.0, 1.0, 4.896, 0.0]",0.6146396917670172,1,fan,True,50,50,0.4,1,2,28.103879700007383
"[18.321, 53.163, 38.87, 108.646, 35.883, -33.916, 3.05, 4.991, 0.0, 1.0, 3.8, 0.0]",0.15318977513130447,1,fan,True,50,50,0.4,1,2,25.015496200008783
"[90.0, -90.0, 180.0, 347.102, -38.627, -44.684, 3.0, 3.039, 0.0, 1.0, 5.0, 0.0]",2.079587759143116,1,fan,True,50,50,0.4,1,2,27.771480999945197
"[1.8, 56.94, 0.0, 313.169, -35.361, -16.436, 3.014, 1.913, 0.77, 0.23, 4.911, 0.0]",2.0795878244353965,1,fan,True,50,50,0.4,1,2,24.475268899986986
"[-50.962, 90.0, 180.0, 360.0, -14.245, -45.0, 3.05, 4.467, 1.0, 0.0, 5.0, 0.0]",2.0795878242228434,1,fan,True,50,50,0.4,1,2,26.919734499999322
"[-71.633, -9.822, 73.633, 28.919, 31.108, -45.0, 3.0, 5.0, 0.0, 1.0, 5.0, 0.0]",0.7364618666104957,1,fan,True,50,50,0.4,1,2,26.5816724000033
"[84.689, -90.0, 8.405, 261.89, -41.049, -45.0, 3.0, 5.0, 1.0, 0.0, 5.0, 0.0]",0.3539157688045588,1,fan,True,50,50,0.4,1,2,28.858751800027676
"[-85.774, -90.0, 162.304, 37.559, 45.0, -24.657, 3.0, 5.0, 1.0, 0.0, 1.104, 0.0]",0.31186513689122053,1,fan,True,50,50,0.4,1,2,27.290965499996673
"[90.0, 90.0, 97.955, 32.278, -45.0, -45.0, 3.0, 4.851, 0.219, 0.781, 1.0, 0.0]",0.96717877020063,1,fan,True,50,50,0.4,1,2,27.57825810002396
"[-67.306, 1.878, 180.0, 360.0, 22.168, -30.062, 3.023, 2.117, 0.219, 0.781, 2.656, 0.0]",2.0795878242372736,1,fan,True,50,50,0.4,1,2,23.93256460002158
"[-22.603, 54.722, 24.24, 360.0, 17.574, -35.674, 3.05, 1.0, 1.0, 0.0, 4.012, 0.0]",0.679081712072369,1,fan,True,50,50,0.4,1,2,25.908174100040924
"[22.863, 90.0, 18.988, 97.679, 40.46, -45.0, 3.0, 5.0, 0.993, 0.007, 1.0, 0.0]",0.20615922370771278,1,fan,True,50,50,0.4,1,2,27.112104600004386
"[34.459, -2.712, 0.0, 0.0, 3.079, 45.0, 3.023, 2.451, 0.748, 0.252, 2.841, 0.0]",2.079587824274993,1,fan,True,50,50,0.4,1,2,24.474834199994802
"[-89.206, -90.0, 135.488, 201.744, 14.886, 45.0, 3.0, 5.0, 0.791, 0.209, 1.002, 0.0]",1.5763949222717937,1,fan,True,50,50,0.4,1,2,28.55271930003073
"[13.436, -61.846, 130.337, 0.0, 27.552, 45.0, 3.05, 5.0, 0.117, 0.883, 4.414, 0.0]",0.08037686925928346,1,fan,True,50,50,0.4,1,2,26.727720199967735
"[-31.991, -5.663, 160.176, 192.22, -27.494, 18.931, 3.034, 3.651, 0.0, 1.0, 1.065, 0.0]",0.2654256263178095,1,fan,True,50,50,0.4,1,2,26.06825170002412
"[38.578, 13.074, 45.623, 161.947, 0.557, -45.0, 3.048, 5.0, 0.0, 1.0, 1.622, 0.0]",0.16990274763401989,1,fan,True,50,50,0.4,1,2,25.660824099963065
"[-90.0, -27.241, 161.451, 96.127, 45.0, -17.019, 3.05, 2.715, 0.224, 0.776, 4.996, 0.0]",0.41497521854653696,1,fan,True,50,50,0.4,1,2,27.787613999971654
"[-82.348, -22.846, 173.099, 331.58, -45.0, 45.0, 3.049, 5.0, 1.0, 0.0, 4.663, 0.0]",0.32377924583977513,1,fan,True,50,50,0.4,1,2,27.277454900031444
"[66.748, -76.798, 92.715, 64.951, 44.969, 45.0, 3.02, 4.59, 0.21, 0.79, 1.117, 0.0]",0.9485848199896264,1,fan,True,50,50,0.4,1,2,24.690743100014515
"[43.245, -22.492, 16.905, 179.833, 11.154, 24.832, 3.026, 2.185, 1.0, 0.0, 2.275, 0.0]",0.6201118240626922,1,fan,True,50,50,0.4,1,2,25.354793500038795
"[-72.792, -26.6, 0.0, 0.0, -45.0, 11.563, 3.008, 3.892, 1.0, 0.0, 3.841, 0.0]",2.07958782496017,1,fan,True,50,50,0.4,1,2,25.070331900031306
"[-83.804, -90.0, 173.456, 0.0, 36.302, -38.991, 3.0, 5.0, 1.0, 0.0, 1.0, 0.0]",0.6614576130941483,1,fan,True,50,50,0.4,1,2,28.409222599992063
"[-13.167, 58.45, 127.903, 171.6, -23.758, -45.0, 3.0, 4.566, 0.0, 1.0, 3.215, 0.0]",0.09094437999290168,1,fan,True,50,50,0.4,1,2,25.639557700022124
"[-18.308, -71.001, 37.962, 285.004, -34.72, 45.0, 3.049, 5.0, 1.0, 0.0, 2.897, 0.0]",0.1262682357027692,1,fan,True,50,50,0.4,1,2,25.716041299980134
"[-17.48, -68.539, 39.944, 285.374, -34.427, 45.0, 3.0, 5.0, 0.956, 0.044, 2.721, 0.0]",0.12611650449208064,1,fan,True,50,50,0.4,1,2,26.257841099984944
"[32.42, -12.54, 23.791, 104.575, 28.237, 19.397, 3.04, 3.123, 0.481, 0.519, 5.0, 0.0]",0.18940545687902255,1,fan,True,50,50,0.4,1,2,25.451946799992584
"[-48.808, -25.212, 164.082, 129.011, -9.664, 38.192, 3.0, 3.272, 0.001, 0.999, 5.0, 0.0]",0.5052583285186775,1,fan,True,50,50,0.4,1,2,26.18857639998896
"[-29.327, 8.881, 30.225, 360.0, -3.223, 45.0, 3.05, 5.0, 0.221, 0.779, 5.0, 0.0]",0.1665446177128812,1,fan,True,50,50,0.4,1,2,29.094813200004864
"[-30.156, 23.664, 18.773, 304.966, 2.898, -42.279, 3.0, 1.463, 0.949, 0.051, 1.0, 0.0]",0.6280227214762848,1,fan,True,50,50,0.4,1,2,26.39912469999399
"[9.89, -17.887, 168.454, 236.706, 13.157, -45.0, 3.0, 5.0, 0.93, 0.07, 4.278, 0.0]",0.5259716828083425,1,fan,True,50,50,0.4,1,2,26.919679099984933
"[84.132, 90.0, 164.062, 73.93, 45.0, -27.456, 3.0, 4.108, 0.0, 1.0, 5.0, 0.0]",0.26270793136616866,1,fan,True,50,50,0.4,1,2,27.81053969997447
"[21.643, 90.0, 116.712, 309.899, -3.965, -41.348, 3.0, 5.0, 0.01, 0.99, 1.03, 0.0]",0.5256151341623839,1,fan,True,50,50,0.4,1,2,29.013021300022956
"[-90.0, 57.726, 82.033, 0.0, -45.0, 45.0, 3.0, 5.0, 0.321, 0.679, 3.383, 0.0]",0.9699045361524261,1,fan,True,50,50,0.4,1,2,26.641132000018843
"[79.49, 46.12, 16.235, 231.716, 45.0, -40.647, 3.018, 3.845, 0.0, 1.0, 1.008, 0.0]",0.294913127477224,-1,fan,True,50,50,0.4,1,2,24.98159169999417
"[-4.436, -85.992, 115.39, 148.57, 15.812, -45.0, 3.0, 5.0, 1.0, 0.0, 3.973, 0.0]",0.05564761340114272,-1,fan,True,50,50,0.4,1,2,26.896591599972453
"[-45.987, -8.395, 42.452, 0.0, 45.0, 45.0, 3.05, 5.0, 0.675, 0.325, 1.0, 0.0]",0.30774933192765724,-1,fan,True,50,50,0.4,1,2,26.18135870003607
"[35.503, 90.0, 119.543, 148.724, 28.655, -34.936, 3.05, 3.132, 1.0, 0.0, 3.194, 0.0]",0.045790197440575615,-1,fan,True,50,50,0.4,1,2,24.967116999963764
"[32.145, -35.846, 31.611, 197.817, -35.429, -27.045, 3.05, 5.0, 0.177, 0.823, 1.0, 0.0]",0.11351506159976521,-1,fan,True,50,50,0.4,1,2,26.881325999973342
"[4.685, -90.0, 64.926, 146.144, 15.532, 45.0, 3.0, 5.0, 0.138, 0.862, 1.0, 0.0]",0.07238588284005144,-1,fan,True,50,50,0.4,1,2,26.57323110004654
"[-74.095, -90.0, 151.871, 145.604, -17.63, -38.386, 3.0, 5.0, 0.622, 0.378, 1.518, 0.0]",0.08757254072859402,-1,fan,True,50,50,0.4,1,2,26.421391500043683
"[87.177, 90.0, 152.849, 146.347, 45.0, -45.0, 3.05, 2.788, 0.749, 0.251, 1.0, 0.0]",0.08622223864931847,-1,fan,True,50,50,0.4,1,2,25.863142899994273
"[-90.0, 90.0, 164.172, 324.208, -20.514, -31.717, 3.05, 5.0, 1.0, 0.0, 3.077, 0.0]",0.15248515185071435,-1,fan,True,50,50,0.4,1,2,28.000486300035845
